"Time (s) Run #1","Angle, Ch 1+2 (rad) Run #1","Angular Velocity, Ch 1+2 (rad/s) Run #1","Angular Acceleration, Ch 1+2 (rad/s²) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Angle, Ch 3+4 (rad) Run #1","Angular Velocity, Ch 3+4 (rad/s) Run #1","Angular Acceleration, Ch 3+4 (rad/s²) Run #1","Position, Ch 3+4 (m) Run #1","Velocity, Ch 3+4 (m/s) Run #1","Acceleration, Ch 3+4 (m/s²) Run #1","Output Voltage (V) Run #1","Output Current (A) Run #1","Time (s) Run #2","Angle, Ch 1+2 (rad) Run #2","Angular Velocity, Ch 1+2 (rad/s) Run #2","Angular Acceleration, Ch 1+2 (rad/s²) Run #2","Position, Ch 1+2 (m) Run #2","Velocity, Ch 1+2 (m/s) Run #2","Acceleration, Ch 1+2 (m/s²) Run #2","Angle, Ch 3+4 (rad) Run #2","Angular Velocity, Ch 3+4 (rad/s) Run #2","Angular Acceleration, Ch 3+4 (rad/s²) Run #2","Position, Ch 3+4 (m) Run #2","Velocity, Ch 3+4 (m/s) Run #2","Acceleration, Ch 3+4 (m/s²) Run #2","Output Voltage (V) Run #2","Output Current (A) Run #2","Time (s) Run #3","Angle, Ch 1+2 (rad) Run #3","Angular Velocity, Ch 1+2 (rad/s) Run #3","Angular Acceleration, Ch 1+2 (rad/s²) Run #3","Position, Ch 1+2 (m) Run #3","Velocity, Ch 1+2 (m/s) Run #3","Acceleration, Ch 1+2 (m/s²) Run #3","Angle, Ch 3+4 (rad) Run #3","Angular Velocity, Ch 3+4 (rad/s) Run #3","Angular Acceleration, Ch 3+4 (rad/s²) Run #3","Position, Ch 3+4 (m) Run #3","Velocity, Ch 3+4 (m/s) Run #3","Acceleration, Ch 3+4 (m/s²) Run #3","Output Voltage (V) Run #3","Output Current (A) Run #3"
0.200,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.200,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.200,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.220,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.220,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.220,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.240,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.240,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.240,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.260,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.260,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.260,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.280,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.280,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.280,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.300,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.300,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.300,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.320,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.320,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.320,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.340,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.340,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.340,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.360,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.360,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.360,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.380,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.380,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.380,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.400,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.400,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.400,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.420,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.420,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.420,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.440,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.440,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.440,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.460,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.460,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.460,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.480,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.480,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.480,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.500,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.500,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.500,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.520,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.520,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.520,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.540,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.540,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.540,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.560,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.560,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.560,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.580,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.580,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.580,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.600,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.600,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.600,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.620,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.620,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.620,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.640,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.640,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.640,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.660,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.660,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.660,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.680,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.680,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,-2.424,0.0000,0.000,-0.058,-0.006,-0.005,0.680,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.700,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.700,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,-14.544,0.0000,0.000,-0.347,-0.006,-0.005,0.700,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.720,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.720,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,-0.291,-39.997,0.0000,-0.007,-0.955,-0.006,-0.005,0.720,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.740,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.740,0.000,0.000,-1.212,0.0000,0.000,-0.029,0.000,-1.454,-69.086,0.0000,-0.035,-1.649,-0.006,-0.005,0.740,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.760,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.760,0.000,0.000,-3.636,0.0000,0.000,-0.087,-0.035,-3.345,-82.418,-8.3333E-4,-0.080,-1.968,2.971,0.807,0.760,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.780,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.780,0.000,-0.145,-4.848,0.0000,-0.003,-0.116,-0.140,-5.236,-69.086,-0.0033,-0.125,-1.649,4.992,0.703,0.780,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.800,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.800,0.000,-0.291,-2.424,0.0000,-0.007,-0.058,-0.262,-6.400,-39.997,-0.0062,-0.153,-0.955,4.991,0.368,0.800,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.820,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.820,-0.017,-0.291,1.212,-4.1667E-4,-0.007,0.029,-0.401,-6.690,-12.120,-0.0096,-0.160,-0.289,4.991,0.306,0.820,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.840,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.840,-0.017,-0.145,1.212,-4.1667E-4,-0.003,0.029,-0.541,-6.690,4.848,-0.0129,-0.160,0.116,4.991,0.292,0.840,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.860,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.860,-0.017,-0.145,-2.424,-4.1667E-4,-0.003,-0.058,-0.663,-6.400,12.120,-0.0158,-0.153,0.289,4.991,0.290,0.860,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.880,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.880,-0.017,-0.291,-6.060,-4.1667E-4,-0.007,-0.145,-0.803,-6.109,14.544,-0.0192,-0.146,0.347,4.991,0.293,0.880,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.900,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.900,-0.035,-0.436,-8.484,-8.3333E-4,-0.010,-0.203,-0.908,-5.818,14.544,-0.0217,-0.139,0.347,4.991,0.284,0.900,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,4.848,0.0000,0.000,0.116,-0.006,-0.006
0.920,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.920,-0.035,-0.582,-10.908,-8.3333E-4,-0.014,-0.260,-1.030,-5.527,16.968,-0.0246,-0.132,0.405,4.991,0.295,0.920,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,18.181,0.0000,0.000,0.434,-0.006,-0.006
0.940,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.940,-0.052,-0.873,-12.120,-0.0012,-0.021,-0.289,-1.134,-5.236,20.605,-0.0271,-0.125,0.492,4.991,0.290,0.940,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.582,32.725,0.0000,0.014,0.781,-0.006,-0.006
0.960,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.960,-0.070,-1.164,-10.908,-0.0017,-0.028,-0.260,-1.239,-4.654,23.029,-0.0296,-0.111,0.550,4.991,0.289,0.960,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,1.600,32.725,0.0000,0.038,0.781,3.129,0.868
0.980,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,0.980,-0.105,-1.309,-8.484,-0.0025,-0.031,-0.203,-1.326,-4.218,23.029,-0.0317,-0.101,0.550,4.991,0.283,0.980,0.000,0.000,0.000,0.0000,0.000,0.000,0.070,2.327,10.908,0.0017,0.056,0.260,4.992,0.656
1.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.000,-0.122,-1.454,-7.272,-0.0029,-0.035,-0.174,-1.396,-3.782,21.817,-0.0333,-0.090,0.521,4.991,0.277,1.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.122,2.182,-18.181,0.0029,0.052,-0.434,4.990,0.340
1.020,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.020,-0.157,-1.600,-6.060,-0.0037,-0.038,-0.145,-1.484,-3.345,23.029,-0.0354,-0.080,0.550,4.991,0.285,1.020,0.000,0.000,0.000,0.0000,0.000,0.000,0.157,1.309,-36.361,0.0037,0.031,-0.868,4.990,0.285
1.040,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.040,-0.192,-1.745,-4.848,-0.0046,-0.042,-0.116,-1.536,-2.909,24.241,-0.0367,-0.069,0.579,4.991,0.274,1.040,0.000,0.000,1.212,0.0000,0.000,0.029,0.175,0.436,-39.997,0.0042,0.010,-0.955,4.991,0.277
1.060,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.060,-0.227,-1.745,-4.848,-0.0054,-0.042,-0.116,-1.588,-2.327,25.453,-0.0379,-0.056,0.608,4.991,0.280,1.060,0.000,0.000,3.636,0.0000,0.000,0.087,0.175,-0.291,-38.785,0.0042,-0.007,-0.926,4.991,0.269
1.080,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.080,-0.262,-1.891,-6.060,-0.0062,-0.045,-0.145,-1.641,-1.891,26.665,-0.0392,-0.045,0.637,4.991,0.276,1.080,0.000,0.145,4.848,0.0000,0.003,0.116,0.157,-1.018,-39.997,0.0037,-0.024,-0.955,4.991,0.275
1.100,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.100,-0.297,-2.036,-7.272,-0.0071,-0.049,-0.174,-1.658,-1.309,27.877,-0.0396,-0.031,0.666,4.991,0.275,1.100,0.000,0.291,2.424,0.0000,0.007,0.058,0.140,-1.891,-41.209,0.0033,-0.045,-0.984,4.991,0.275
1.120,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.120,-0.349,-2.182,-7.272,-0.0083,-0.052,-0.174,-1.693,-0.727,29.089,-0.0404,-0.017,0.694,4.991,0.282,1.120,0.017,0.291,-2.424,4.1667E-4,0.007,-0.058,0.087,-2.763,-38.785,0.0021,-0.066,-0.926,4.991,0.282
1.140,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.140,-0.384,-2.327,-7.272,-0.0092,-0.056,-0.174,-1.693,-0.145,27.877,-0.0404,-0.003,0.666,4.991,0.265,1.140,0.017,0.145,-4.848,4.1667E-4,0.003,-0.116,0.017,-3.491,-33.937,4.1667E-4,-0.083,-0.810,4.991,0.280
1.160,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.160,-0.436,-2.473,-6.060,-0.0104,-0.059,-0.145,-1.693,0.436,26.665,-0.0404,0.010,0.637,4.991,0.273,1.160,0.017,0.000,-3.636,4.1667E-4,0.000,-0.087,-0.052,-4.072,-30.301,-0.0012,-0.097,-0.723,4.991,0.278
1.180,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.180,-0.489,-2.618,-3.636,-0.0117,-0.063,-0.087,-1.676,0.873,26.665,-0.0400,0.021,0.637,4.991,0.273,1.180,0.017,0.000,-1.212,4.1667E-4,0.000,-0.029,-0.140,-4.654,-27.877,-0.0033,-0.111,-0.666,4.991,0.286
1.200,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.005,-0.005,1.200,-0.541,-2.618,-1.212,-0.0129,-0.062,-0.029,-1.658,1.454,27.877,-0.0396,0.035,0.666,4.991,0.266,1.200,0.017,0.000,-1.212,4.1667E-4,0.000,-0.029,-0.244,-5.236,-25.453,-0.0058,-0.125,-0.608,4.991,0.281
