"Time (s) Run #1","Angle, Ch 1+2 (rad) Run #1","Angular Velocity, Ch 1+2 (rad/s) Run #1","Angular Acceleration, Ch 1+2 (rad/s²) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Angle, Ch 3+4 (rad) Run #1","Angular Velocity, Ch 3+4 (rad/s) Run #1","Angular Acceleration, Ch 3+4 (rad/s²) Run #1","Position, Ch 3+4 (m) Run #1","Velocity, Ch 3+4 (m/s) Run #1","Acceleration, Ch 3+4 (m/s²) Run #1","Output Voltage (V) Run #1","Output Current (A) Run #1","Time (s) Run #2","Angle, Ch 1+2 (rad) Run #2","Angular Velocity, Ch 1+2 (rad/s) Run #2","Angular Acceleration, Ch 1+2 (rad/s²) Run #2","Position, Ch 1+2 (m) Run #2","Velocity, Ch 1+2 (m/s) Run #2","Acceleration, Ch 1+2 (m/s²) Run #2","Angle, Ch 3+4 (rad) Run #2","Angular Velocity, Ch 3+4 (rad/s) Run #2","Angular Acceleration, Ch 3+4 (rad/s²) Run #2","Position, Ch 3+4 (m) Run #2","Velocity, Ch 3+4 (m/s) Run #2","Acceleration, Ch 3+4 (m/s²) Run #2","Output Voltage (V) Run #2","Output Current (A) Run #2","Time (s) Run #3","Angle, Ch 1+2 (rad) Run #3","Angular Velocity, Ch 1+2 (rad/s) Run #3","Angular Acceleration, Ch 1+2 (rad/s²) Run #3","Position, Ch 1+2 (m) Run #3","Velocity, Ch 1+2 (m/s) Run #3","Acceleration, Ch 1+2 (m/s²) Run #3","Angle, Ch 3+4 (rad) Run #3","Angular Velocity, Ch 3+4 (rad/s) Run #3","Angular Acceleration, Ch 3+4 (rad/s²) Run #3","Position, Ch 3+4 (m) Run #3","Velocity, Ch 3+4 (m/s) Run #3","Acceleration, Ch 3+4 (m/s²) Run #3","Output Voltage (V) Run #3","Output Current (A) Run #3"
0.330,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.330,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.330,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.340,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.340,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.340,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.350,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.350,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.350,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.360,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.360,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.360,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.370,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.370,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.370,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.380,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.380,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.380,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.390,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.390,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.390,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.400,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.400,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.400,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.410,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.410,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,-4.848,0.0000,0.000,-0.116,-0.006,-0.006,0.410,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.420,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.420,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,-14.544,0.0000,0.000,-0.347,1.078,0.268,0.420,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.430,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.430,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,-0.291,-19.393,0.0000,-0.007,-0.463,2.997,0.739,0.430,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.440,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.440,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,-0.582,-9.696,0.0000,-0.014,-0.231,2.996,0.513,0.440,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.450,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.450,0.000,0.000,0.000,0.0000,0.000,0.000,-0.017,-0.582,14.544,-4.1667E-4,-0.014,0.347,2.995,0.378,0.450,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.460,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.460,0.000,0.000,0.000,0.0000,0.000,0.000,-0.017,-0.291,33.937,-4.1667E-4,-0.007,0.810,2.995,0.290,0.460,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.470,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.470,0.000,0.000,0.000,0.0000,0.000,0.000,-0.017,0.291,33.937,-4.1667E-4,0.007,0.810,2.995,0.236,0.470,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.480,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.480,0.000,0.000,0.000,0.0000,0.000,0.000,-0.017,0.582,14.544,-4.1667E-4,0.014,0.347,2.995,0.234,0.480,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.490,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.490,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.582,-4.848,0.0000,0.014,-0.116,2.995,0.214,0.490,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.500,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.500,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.291,-4.848,0.0000,0.007,-0.116,2.995,0.204,0.500,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.510,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.510,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.291,4.848,0.0000,0.007,0.116,2.995,0.228,0.510,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.520,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.520,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.582,9.696,0.0000,0.014,0.231,2.995,0.217,0.520,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.530,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,-4.848,0.0000,0.000,-0.116,-0.006,-0.006,0.530,0.000,0.000,0.000,0.0000,0.000,0.000,0.017,0.582,4.848,4.1667E-4,0.014,0.116,2.995,0.196,0.530,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,4.848,0.0000,0.000,0.116,-0.006,-0.006
0.540,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,-19.393,0.0000,0.000,-0.463,-0.006,-0.006,0.540,0.000,0.000,0.000,0.0000,0.000,0.000,0.017,0.582,4.848,4.1667E-4,0.014,0.116,2.995,0.209,0.540,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,24.241,0.0000,0.000,0.579,-0.006,-0.006
0.550,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,-0.291,-38.785,0.0000,-0.007,-0.926,-0.006,-0.006,0.550,0.000,0.000,0.000,0.0000,0.000,0.000,0.017,0.582,9.696,4.1667E-4,0.014,0.231,2.995,0.207,0.550,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.291,58.178,0.0000,0.007,1.389,-0.006,-0.006
0.560,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,-0.873,-43.633,0.0000,-0.021,-1.042,2.959,0.829,0.560,0.000,0.000,0.000,0.0000,0.000,0.000,0.035,0.873,9.696,8.3333E-4,0.021,0.231,2.995,0.201,0.560,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,1.164,82.418,0.0000,0.028,1.968,0.911,0.243
0.570,0.000,0.000,0.000,0.0000,0.000,0.000,-0.017,-1.454,-24.241,-4.1667E-4,-0.035,-0.579,2.997,0.565,0.570,0.000,0.000,0.000,0.0000,0.000,0.000,0.035,0.873,9.696,8.3333E-4,0.021,0.231,2.995,0.229,0.570,0.000,0.000,0.000,0.0000,0.000,0.000,0.017,2.327,77.570,4.1667E-4,0.056,1.852,2.998,0.786
0.580,0.000,0.000,0.000,0.0000,0.000,0.000,-0.035,-1.454,5.551E-14,-8.3333E-4,-0.035,1.561E-15,2.996,0.410,0.580,0.000,0.000,0.000,0.0000,0.000,0.000,0.052,0.873,9.696,0.0012,0.021,0.231,2.995,0.211,0.580,0.000,0.000,0.000,0.0000,0.000,0.000,0.052,2.909,53.329,0.0012,0.069,1.273,2.996,0.491
0.590,0.000,0.000,0.000,0.0000,0.000,0.000,-0.052,-1.164,4.848,-0.0012,-0.028,0.116,2.995,0.320,0.590,0.000,0.000,0.000,0.0000,0.000,0.000,0.052,1.164,9.696,0.0012,0.028,0.231,2.995,0.194,0.590,0.000,0.000,0.000,0.0000,0.000,0.000,0.087,3.200,33.937,0.0021,0.076,0.810,2.995,0.321
0.600,0.000,0.000,0.000,0.0000,0.000,0.000,-0.052,-1.164,-9.696,-0.0012,-0.028,-0.231,2.995,0.273,0.600,0.000,0.000,0.000,0.0000,0.000,0.000,0.070,1.164,4.848,0.0017,0.028,0.116,2.995,0.204,0.600,0.000,0.000,0.000,0.0000,0.000,0.000,0.105,3.491,24.241,0.0025,0.083,0.579,2.995,0.256
0.610,0.000,0.000,0.000,0.0000,0.000,0.000,-0.070,-1.454,-19.393,-0.0017,-0.035,-0.463,2.995,0.250,0.610,0.000,0.000,0.000,0.0000,0.000,0.000,0.087,1.164,4.848,0.0021,0.028,0.116,2.995,0.206,0.610,0.000,0.000,0.000,0.0000,0.000,0.000,0.157,3.782,9.696,0.0037,0.090,0.231,2.995,0.243
0.620,0.000,0.000,0.000,0.0000,0.000,0.000,-0.087,-1.745,-9.696,-0.0021,-0.042,-0.231,2.995,0.225,0.620,0.000,0.000,0.000,0.0000,0.000,0.000,0.087,1.164,14.544,0.0021,0.028,0.347,2.995,0.198,0.620,0.000,0.000,0.000,0.0000,0.000,0.000,0.192,3.782,-4.848,0.0046,0.090,-0.116,2.995,0.222
