"Time (s) Run #1","Angle, Ch 1+2 (rad) Run #1","Angular Velocity, Ch 1+2 (rad/s) Run #1","Angular Acceleration, Ch 1+2 (rad/s²) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Angle, Ch 3+4 (rad) Run #1","Angular Velocity, Ch 3+4 (rad/s) Run #1","Angular Acceleration, Ch 3+4 (rad/s²) Run #1","Position, Ch 3+4 (m) Run #1","Velocity, Ch 3+4 (m/s) Run #1","Acceleration, Ch 3+4 (m/s²) Run #1","Output Voltage (V) Run #1","Output Current (A) Run #1","Time (s) Run #2","Angle, Ch 1+2 (rad) Run #2","Angular Velocity, Ch 1+2 (rad/s) Run #2","Angular Acceleration, Ch 1+2 (rad/s²) Run #2","Position, Ch 1+2 (m) Run #2","Velocity, Ch 1+2 (m/s) Run #2","Acceleration, Ch 1+2 (m/s²) Run #2","Angle, Ch 3+4 (rad) Run #2","Angular Velocity, Ch 3+4 (rad/s) Run #2","Angular Acceleration, Ch 3+4 (rad/s²) Run #2","Position, Ch 3+4 (m) Run #2","Velocity, Ch 3+4 (m/s) Run #2","Acceleration, Ch 3+4 (m/s²) Run #2","Output Voltage (V) Run #2","Output Current (A) Run #2","Time (s) Run #3","Angle, Ch 1+2 (rad) Run #3","Angular Velocity, Ch 1+2 (rad/s) Run #3","Angular Acceleration, Ch 1+2 (rad/s²) Run #3","Position, Ch 1+2 (m) Run #3","Velocity, Ch 1+2 (m/s) Run #3","Acceleration, Ch 1+2 (m/s²) Run #3","Angle, Ch 3+4 (rad) Run #3","Angular Velocity, Ch 3+4 (rad/s) Run #3","Angular Acceleration, Ch 3+4 (rad/s²) Run #3","Position, Ch 3+4 (m) Run #3","Velocity, Ch 3+4 (m/s) Run #3","Acceleration, Ch 3+4 (m/s²) Run #3","Output Voltage (V) Run #3","Output Current (A) Run #3"
0.100,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.100,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.100,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.110,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.110,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.110,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.120,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.120,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.120,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.130,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.130,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.130,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.140,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.140,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.140,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.150,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.150,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.150,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.160,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.160,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.160,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.170,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.170,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.170,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.180,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.180,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.180,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.190,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.190,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.190,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.200,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.200,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.200,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.210,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.210,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.210,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.220,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.220,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.220,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.230,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.230,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.230,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.240,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.240,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.240,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.250,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.250,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.250,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.260,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.260,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.260,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.270,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.270,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.270,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.280,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.280,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.280,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.290,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.290,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.290,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.300,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.300,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.300,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.310,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.310,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.310,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.320,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.320,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.320,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.330,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.330,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,4.848,0.0000,0.000,0.116,-0.006,-0.005,0.330,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.340,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.340,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,24.241,0.0000,0.000,0.579,-0.006,-0.005,0.340,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.350,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.350,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.291,58.178,0.0000,0.007,1.389,-0.006,-0.005,0.350,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.360,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.360,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,1.164,87.266,0.0000,0.028,2.083,2.567,0.700,0.360,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.370,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.370,0.000,0.000,0.000,0.0000,0.000,0.000,0.017,2.327,87.266,4.1667E-4,0.056,2.083,4.745,1.112,0.370,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.380,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.380,0.000,0.000,0.000,0.0000,0.000,0.000,0.052,3.200,63.026,0.0012,0.076,1.505,4.743,0.665,0.380,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.390,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.390,0.000,0.000,0.000,0.0000,0.000,0.000,0.087,3.491,38.785,0.0021,0.083,0.926,4.742,0.441,0.390,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.400,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.400,0.000,0.000,0.000,0.0000,0.000,0.000,0.122,3.782,29.089,0.0029,0.090,0.694,4.741,0.359,0.400,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.410,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.410,0.000,0.000,4.848,0.0000,0.000,0.116,0.157,4.072,29.089,0.0037,0.097,0.694,4.741,0.297,0.410,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.420,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.420,0.000,0.000,14.544,0.0000,0.000,0.347,0.209,4.363,29.089,0.0050,0.104,0.694,4.741,0.262,0.420,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.430,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.430,0.000,0.291,19.393,0.0000,0.007,0.463,0.244,4.654,29.089,0.0058,0.111,0.694,4.741,0.255,0.430,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.440,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.440,0.000,0.582,9.696,0.0000,0.014,0.231,0.297,4.945,24.241,0.0071,0.118,0.579,4.741,0.270,0.440,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.450,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.450,0.017,0.582,-9.696,4.1667E-4,0.014,-0.231,0.349,5.236,14.544,0.0083,0.125,0.347,4.741,0.248,0.450,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.460,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.460,0.017,0.291,-19.393,4.1667E-4,0.007,-0.463,0.401,5.236,4.848,0.0096,0.125,0.116,4.741,0.243,0.460,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.470,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.470,0.017,0.000,-14.544,4.1667E-4,0.000,-0.347,0.454,5.236,4.848,0.0108,0.125,0.116,4.741,0.244,0.470,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.480,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.480,0.017,0.000,-4.848,4.1667E-4,0.000,-0.116,0.506,5.236,14.544,0.0121,0.125,0.347,4.741,0.238,0.480,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.490,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.490,0.017,0.000,4.848,4.1667E-4,0.000,0.116,0.559,5.527,24.241,0.0133,0.132,0.579,4.741,0.249,0.490,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.500,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.500,0.017,0.000,14.544,4.1667E-4,0.000,0.347,0.611,5.818,24.241,0.0146,0.139,0.579,4.741,0.253,0.500,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.510,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.510,0.017,0.291,19.393,4.1667E-4,0.007,0.463,0.681,6.109,14.544,0.0163,0.146,0.347,4.741,0.263,0.510,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.520,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.520,0.017,0.582,9.696,4.1667E-4,0.014,0.231,0.733,6.109,9.696,0.0175,0.146,0.231,4.741,0.247,0.520,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.530,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.530,0.035,0.582,-4.848,8.3333E-4,0.014,-0.116,0.803,6.109,14.544,0.0192,0.146,0.347,4.741,0.244,0.530,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.540,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.540,0.035,0.291,-4.848,8.3333E-4,0.007,-0.116,0.855,6.400,19.393,0.0204,0.153,0.463,4.741,0.251,0.540,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.550,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.550,0.035,0.291,9.696,8.3333E-4,0.007,0.231,0.925,6.690,9.696,0.0221,0.160,0.231,4.741,0.253,0.550,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.560,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.560,0.035,0.582,19.393,8.3333E-4,0.014,0.463,0.995,6.690,-4.848,0.0237,0.160,-0.116,4.741,0.241,0.560,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.570,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.570,0.052,0.873,14.544,0.0012,0.021,0.347,1.065,6.400,-4.848,0.0254,0.153,-0.116,4.741,0.241,0.570,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.580,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.580,0.052,0.873,4.848,0.0012,0.021,0.116,1.117,6.400,9.696,0.0267,0.153,0.231,4.741,0.258,0.580,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.590,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006,0.590,0.070,0.873,-7.216E-14,0.0017,0.021,-2.429E-15,1.187,6.690,19.393,0.0283,0.160,0.463,4.741,0.246,0.590,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
0.600,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.600,0.070,0.873,4.848,0.0017,0.021,0.116,1.257,6.981,14.544,0.0300,0.167,0.347,4.741,0.239,0.600,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.610,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.610,0.087,0.873,9.696,0.0021,0.021,0.231,1.326,6.981,-7.105E-13,0.0317,0.167,-1.665E-14,4.742,0.252,0.610,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.006
0.620,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005,0.620,0.087,1.164,9.696,0.0021,0.028,0.231,1.396,6.981,-14.544,0.0333,0.167,-0.347,4.741,0.252,0.620,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,-0.006,-0.005
